Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-644.0880394187        	0.7755612311		26776.0567244234
-644.1098143054        	0.7755612311		26765.7357238673
-644.1503798113        	0.7755612311		26749.1065777110
-644.1907841285        	0.7755612311		26733.7624291432
-644.2213883115        	0.7755612311		26724.6244845202
-644.2390366008        	0.7755612311		26722.0028621410
-644.2417329645        	0.7755612311		26724.9491008323
-644.2324059823        	0.7755612311		26730.1735485541
-644.2176864693        	0.7755612311		26734.9232695312
-644.2026557498        	0.7755612311		26738.3752556208
-644.1882584276        	0.7755612311		26740.7941878888
-644.1700767428        	0.7755612311		26745.4370503092
-644.1422073853        	0.7755612311		26753.7493251372
-644.1148148169        	0.7755612311		26762.2276250532
-644.1132993658        	0.7755612311		26762.3317621542
-644.1450321612        	0.7755612311		26751.7004204295
-644.1879496973        	0.7755612311		26737.5215682483
-644.2144517330        	0.7755612311		26728.8634261222
-644.2148292675        	0.7755612311		26728.9180159493
-644.1994681323        	0.7755612311		26732.9173627459
-644.1766308644        	0.7755612311		26737.7702904613
-644.1497912186        	0.7755612311		26742.1361975923
-644.1290514801        	0.7755612311		26744.5744849181
-644.1252830624        	0.7755612311		26743.2842779337
-644.1389485910        	0.7755612311		26738.4457377470
-644.1608720204        	0.7755612311		26732.6505962518
-644.1811154393        	0.7755612311		26728.1776478262
-644.1890256122        	0.7755612311		26726.8822821799
-644.1792204817        	0.7755612311		26730.2787573337
-644.1561709312        	0.7755612311		26737.4423331982
-644.1299322884        	0.7755612311		26746.0972715974
-644.1164647879        	0.7755612311		26751.2904698185
-644.1274082721        	0.7755612311		26749.2899314034
-644.1525305070        	0.7755612311		26741.2524487861
-644.1712309360        	0.7755612311		26732.5699968031
-644.1716173582        	0.7755612311		26727.6086447736
-644.1534233682        	0.7755612311		26728.0008434693
-644.1275174299        	0.7755612311		26731.7146034299
