Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-628.7190047932        	2.5852041037		40182.8389125008
-628.7377292795        	2.5852041037		40175.2839730728
-628.6994680003        	2.5852041037		40189.6440135923
-628.6487848563        	2.5852041037		40205.6948224124
-628.5842234006        	2.5852041037		40224.2816752303
-628.5221331776        	2.5852041037		40241.9216210806
-628.5887617685        	2.5852041037		40216.8410387839
-628.6956357060        	2.5852041037		40171.7408243809
-628.7061925792        	2.5852041037		40149.8234936059
-628.7118727072        	2.5852041037		40127.4626308081
-628.8071647738        	2.5852041037		40082.5821512013
-628.8555312318        	2.5852041037		40056.7961279975
-628.7744021128        	2.5852041037		40073.8981069650
-628.6302713870        	2.5852041037		40112.1896956994
-628.5416418144        	2.5852041037		40137.7813604901
-628.5061026386        	2.5852041037		40151.2911517416
-628.5302628824        	2.5852041037		40147.2559466765
-628.6072852371        	2.5852041037		40128.2459591531
-628.6450918830        	2.5852041037		40122.3558850779
-628.6313492938        	2.5852041037		40120.6317218588
-628.6153745372        	2.5852041037		40107.5841884476
-628.6655091645        	2.5852041037		40073.9596486918
-628.8086760173        	2.5852041037		40028.6128447497
-628.8589804806        	2.5852041037		40028.4169863157
-628.7704020199        	2.5852041037		40084.8411720920
-628.6438021856        	2.5852041037		40159.4572079877
-628.5531273156        	2.5852041037		40222.1282219251
-628.5346468059        	2.5852041037		40260.0678072478
-628.6007866770        	2.5852041037		40273.6339371243
-628.5733968580        	2.5852041037		40311.0100871055
-628.4551801995        	2.5852041037		40356.1713214506
-628.4571829055        	2.5852041037		40335.4613611272
-628.6173073100        	2.5852041037		40253.7040801053
-628.8068840171        	2.5852041037		40167.1151134763
-628.9230804537        	2.5852041037		40111.5755044263
-628.9119305576        	2.5852041037		40105.1181343580
-628.8032759850        	2.5852041037		40141.0359315645
-628.7177276319        	2.5852041037		40175.6482610078
-628.6807328293        	2.5852041037		40193.9738697531
-628.6398784447        	2.5852041037		40212.4662008879
-628.6290891921        	2.5852041037		40223.1761264521
-628.6697624253        	2.5852041037		40222.5342372165
-628.6859493558        	2.5852041037		40226.1421678935
-628.7194332570        	2.5852041037		40216.6886569745
-628.7586682604        	2.5852041037		40198.4475337129
-628.8413726886        	2.5852041037		40165.2183013737
-628.9827333542        	2.5852041037		40103.2574809062
-629.1088661639        	2.5852041037		40040.3821646396
-629.1563429076        	2.5852041037		40008.4047884921
-629.0997276070        	2.5852041037		40023.3188357361
-628.9444215161        	2.5852041037		40080.5513717337
-628.8129080958        	2.5852041037		40136.0888527485
-628.7225583053        	2.5852041037		40172.1238121163
-628.6774887564        	2.5852041037		40190.1367720469
-628.7032615553        	2.5852041037		40183.7054312481
-628.7551070685        	2.5852041037		40168.4082863237
-628.7016633876        	2.5852041037		40186.8414434871
-628.6120329020        	2.5852041037		40220.5698122255
-628.5642864104        	2.5852041037		40240.1775151562
-628.5341802875        	2.5852041037		40249.9899196338
-628.4742737380        	2.5852041037		40262.9681481331
-628.4592610097        	2.5852041037		40258.5754411419
-628.5340360707        	2.5852041037		40230.8017992886
-628.6150505618        	2.5852041037		40201.4071111759
-628.6985222915        	2.5852041037		40163.0584559965
-628.8441557011        	2.5852041037		40102.3272047516
-628.9641439062        	2.5852041037		40051.3633437203
-628.9353899611        	2.5852041037		40053.5306332381
-628.8120571629        	2.5852041037		40095.2370365856
-628.7462967176        	2.5852041037		40121.4441828450
-628.7566167742        	2.5852041037		40117.4067863820
-628.7670714879        	2.5852041037		40114.0320109076
-628.7289709357        	2.5852041037		40129.0254016729
-628.6936534241        	2.5852041037		40145.0508333801
-628.6527946537        	2.5852041037		40162.8219866725
-628.5829392166        	2.5852041037		40186.5861412695
-628.5291531655        	2.5852041037		40202.8864620386
-628.4745975416        	2.5852041037		40211.2097537803
-628.5530476283        	2.5852041037		40169.9312268735
-628.6714659655        	2.5852041037		40117.8535678654
-628.6902415813        	2.5852041037		40113.2720155735
-628.6755692942        	2.5852041037		40128.3808664079
-628.6809776563        	2.5852041037		40128.6892187407
-628.7173580988        	2.5852041037		40116.5316417742
-628.6995391740        	2.5852041037		40125.7657978234
-628.6314382788        	2.5852041037		40151.8197859867
-628.6114967102        	2.5852041037		40161.8755033805
-628.6233201776        	2.5852041037		40158.0265599795
-628.6361776304        	2.5852041037		40148.1236208158
-628.6600002955        	2.5852041037		40129.0600455759
-628.6552344185        	2.5852041037		40110.9920278766
-628.6828439115        	2.5852041037		40081.7204256252
-628.8029514600        	2.5852041037		40030.5041686747
-628.9163218738        	2.5852041037		39987.9548861570
-628.9637372582        	2.5852041037		39979.2519235763
-628.9199180978        	2.5852041037		40009.0329231687
-628.8566340262        	2.5852041037		40053.5493188845
-628.8485308647        	2.5852041037		40078.6181899253
-628.8405691336        	2.5852041037		40091.2528758485
-628.7664092944        	2.5852041037		40117.8509307141
-628.6397731484        	2.5852041037		40162.7077607898
-628.5551632040        	2.5852041037		40205.3162915084
-628.4947277567        	2.5852041037		40236.1727789596
-628.4477984845        	2.5852041037		40249.2916504897
-628.4799323863        	2.5852041037		40230.2048133870
-628.5752585016        	2.5852041037		40190.6463685387
-628.6472294978        	2.5852041037		40153.5351797551
-628.6993935591        	2.5852041037		40122.6757992059
-628.7400129461        	2.5852041037		40105.8459641081
-628.7099550631        	2.5852041037		40120.4505456683
-628.6456379711        	2.5852041037		40146.4702179706
-628.6804599651        	2.5852041037		40135.5922358473
-628.7275195081        	2.5852041037		40112.6307606044
-628.7746412834        	2.5852041037		40087.1348087903
-628.7983141472        	2.5852041037		40068.4736227447
-628.8514406654        	2.5852041037		40040.5878170213
-628.8735935015        	2.5852041037		40024.1632902450
-628.8247428826        	2.5852041037		40044.0837035245
-628.7496030458        	2.5852041037		40081.2944748077
-628.6485740953        	2.5852041037		40127.3273942693
-628.5227985899        	2.5852041037		40188.9413051979
-628.3602460593        	2.5852041037		40268.2147325560
-628.1819069640        	2.5852041037		40347.9693491061
-628.0760258223        	2.5852041037		40390.7967626316
-628.0699774629        	2.5852041037		40384.5543264051
-628.1538686643        	2.5852041037		40336.4668412949
-628.2722777301        	2.5852041037		40273.3516791024
-628.3510197023        	2.5852041037		40221.7335334578
-628.3813769614        	2.5852041037		40188.9066128084
-628.3989536472        	2.5852041037		40163.1758900906
-628.4533657801        	2.5852041037		40123.2239333898
-628.5838456628        	2.5852041037		40067.6783145959
-628.7260623543        	2.5852041037		40027.4787094824
-628.7634342624        	2.5852041037		40032.0904588972
-628.7089236169        	2.5852041037		40065.6678667533
-628.6494443412        	2.5852041037		40102.2885153631
-628.5738798631        	2.5852041037		40147.9568216851
-628.4997290084        	2.5852041037		40189.4588490080
-628.5103880716        	2.5852041037		40193.0325283252
-628.5846208910        	2.5852041037		40163.5319732018
-628.6483709813        	2.5852041037		40135.1236683554
-628.6148827380        	2.5852041037		40138.5928507226
-628.5484981501        	2.5852041037		40164.4072677790
-628.4321434786        	2.5852041037		40213.6924238276
-628.3653053963        	2.5852041037		40241.5820618361
-628.3540937666        	2.5852041037		40234.2452208068
-628.3272936863        	2.5852041037		40228.1725596229
-628.3446072239        	2.5852041037		40216.5595001926
-628.4597568408        	2.5852041037		40186.2824726778
-628.5434077199        	2.5852041037		40176.4911190513
-628.5157948443        	2.5852041037		40203.2572271951
-628.4520456023        	2.5852041037		40235.4129540463
-628.4109900293        	2.5852041037		40249.1104792236
-628.4097659829        	2.5852041037		40240.3847021382
-628.4428278526        	2.5852041037		40217.4676670487
-628.4477126360        	2.5852041037		40207.2753523645
-628.4146858497        	2.5852041037		40220.4454462268
-628.3448845409        	2.5852041037		40258.8165503064
-628.2403005902        	2.5852041037		40303.8617694290
-628.2383165120        	2.5852041037		40305.8397173285
-628.3697753414        	2.5852041037		40257.0393333841
-628.5505292218        	2.5852041037		40196.2630507582
-628.6068479645        	2.5852041037		40175.9269513611
-628.5799579668        	2.5852041037		40182.2602000266
-628.5699558619        	2.5852041037		40185.6012526984
-628.4902446691        	2.5852041037		40216.6483902645
-628.2950516423        	2.5852041037		40291.0255344406
-628.2700898181        	2.5852041037		40313.0470828179
-628.4231843597        	2.5852041037		40264.1116109335
-628.5670088241        	2.5852041037		40210.5660493293
-628.5842908573        	2.5852041037		40200.4744984541
-628.5214162421        	2.5852041037		40222.1506974051
-628.4752411409        	2.5852041037		40236.6989264206
-628.4121604753        	2.5852041037		40253.8302909425
-628.3800736149        	2.5852041037		40267.2307724780
-628.4630086731        	2.5852041037		40257.2732397669
-628.5606949746        	2.5852041037		40244.3166690635
-628.5892551668        	2.5852041037		40237.4854375940
-628.6158363941        	2.5852041037		40216.9539381299
-628.6337522987        	2.5852041037		40185.6731625104
-628.6679064708        	2.5852041037		40144.6247905496
-628.7000082570        	2.5852041037		40108.4028180691
-628.6562748914        	2.5852041037		40106.6983030150
-628.5970302148        	2.5852041037		40121.4178757710
-628.6303682734        	2.5852041037		40107.2925990599
-628.7778252177        	2.5852041037		40053.1949740288
-628.8857706029        	2.5852041037		40008.5837541960
-628.9314201806        	2.5852041037		39987.6225470311
-628.9420776841        	2.5852041037		39984.5339810364
-628.9067300536        	2.5852041037		40007.3153841199
-628.7945936215        	2.5852041037		40061.9655173808
-628.6520579493        	2.5852041037		40123.1205632102
-628.5544702893        	2.5852041037		40158.6216753876
-628.5585689680        	2.5852041037		40154.7098865081
-628.5512239230        	2.5852041037		40157.3670838488
-628.5026403616        	2.5852041037		40176.1398685707
-628.5386486205        	2.5852041037		40162.4198803380
-628.5960734041        	2.5852041037		40121.4819861591
-628.6170231811        	2.5852041037		40083.3631987593
-628.6782838928        	2.5852041037		40040.5972094918
-628.7242686893        	2.5852041037		40004.1756274122
-628.7766446236        	2.5852041037		39973.0402897887
-628.8076598825        	2.5852041037		39958.9628720369
-628.7348303456        	2.5852041037		39982.8943340886
-628.6865873723        	2.5852041037		40017.0725467367
-628.5892602171        	2.5852041037		40069.8983919197
-628.5118648130        	2.5852041037		40110.7638568895
-628.5490043965        	2.5852041037		40102.6681659202
-628.6115522644        	2.5852041037		40078.9298581640
-628.5820161217        	2.5852041037		40090.4866959054
-628.5274082673        	2.5852041037		40118.9135741477
-628.5574814928        	2.5852041037		40112.0095581413
-628.6387581121        	2.5852041037		40081.4614739937
-628.6705509576        	2.5852041037		40074.2490905459
-628.6327104002        	2.5852041037		40094.3485530337
-628.5221643912        	2.5852041037		40133.9029504795
-628.4282503264        	2.5852041037		40166.5704530503
-628.4780432608        	2.5852041037		40167.2069629706
-628.4810619717        	2.5852041037		40188.8461370159
-628.4081621653        	2.5852041037		40235.2251712344
-628.4069181491        	2.5852041037		40250.4169406556
-628.4356712871        	2.5852041037		40234.7343982078
-628.5407494950        	2.5852041037		40178.2063884693
-628.6833696307        	2.5852041037		40103.8350510518
-628.7446456617        	2.5852041037		40060.6309441627
-628.7583357921        	2.5852041037		40042.3236364441
-628.7323744176        	2.5852041037		40049.2835214398
-628.6310479807        	2.5852041037		40090.6369810458
-628.5443774377        	2.5852041037		40125.6387416275
-628.5832337108        	2.5852041037		40111.2512383649
-628.6320133503        	2.5852041037		40088.7681044116
-628.6356531690        	2.5852041037		40085.0934058187
-628.5943586284        	2.5852041037		40104.1007788592
-628.5404075220        	2.5852041037		40138.2628278682
-628.4517962030        	2.5852041037		40186.9487016641
-628.4379524163        	2.5852041037		40215.2397415048
-628.4428252756        	2.5852041037		40226.1851423892
-628.4334612895        	2.5852041037		40227.9734551119
-628.3614864609        	2.5852041037		40244.1087441500
-628.3078714471        	2.5852041037		40268.9378189812
-628.2797601593        	2.5852041037		40294.4731651412
-628.2061964967        	2.5852041037		40330.5158612599
-628.2442300442        	2.5852041037		40315.2846452950
-628.4395540884        	2.5852041037		40227.9700252531
-628.6359344994        	2.5852041037		40135.8629582164
-628.7823860228        	2.5852041037		40075.9919512236
-628.8582681428        	2.5852041037		40044.5070339668
-628.8612849865        	2.5852041037		40035.4605147607
-628.7568423485        	2.5852041037		40066.6606017114
-628.6017779045        	2.5852041037		40129.2736284267
-628.4455316419        	2.5852041037		40203.5033510313
-628.3409446776        	2.5852041037		40268.2181317972
-628.3259675287        	2.5852041037		40302.4585945039
-628.3646574725        	2.5852041037		40308.8228577952
-628.4557641045        	2.5852041037		40295.3560784037
-628.5718581046        	2.5852041037		40272.1280711361
-628.6684707352        	2.5852041037		40246.0118194571
-628.6771866964        	2.5852041037		40245.4582720655
-628.6376812536        	2.5852041037		40266.1008675268
-628.6314917775        	2.5852041037		40279.3368489712
-628.6342121558        	2.5852041037		40283.5464680577
-628.6685128834        	2.5852041037		40267.8433194273
-628.7293740769        	2.5852041037		40246.4658279603
-628.7229130292        	2.5852041037		40254.0942529365
-628.6632641361        	2.5852041037		40281.2135543166
-628.6076017115        	2.5852041037		40302.1037259908
-628.5897696027        	2.5852041037		40307.3116745858
-628.5921585871        	2.5852041037		40297.8675913947
-628.7036088810        	2.5852041037		40246.2266508580
-628.8154417513        	2.5852041037		40186.7373344205
-628.8666243581        	2.5852041037		40152.3445833867
-628.8572046965        	2.5852041037		40151.0641698750
-628.8289953521        	2.5852041037		40163.8769716647
-628.8451728151        	2.5852041037		40164.6048904068
-628.8973326083        	2.5852041037		40162.9457190220
-628.8607210375        	2.5852041037		40180.7939172382
-628.8330864579        	2.5852041037		40185.4493233607
-628.8618599401        	2.5852041037		40167.3762358539
-628.9042799212        	2.5852041037		40147.2697637368
-628.9355830068        	2.5852041037		40139.4765472361
-628.9295103634        	2.5852041037		40154.6580919282
-628.8350209112        	2.5852041037		40205.5725728067
-628.6748228838        	2.5852041037		40277.3534062827
-628.5800852017        	2.5852041037		40323.0948303815
-628.5147322113        	2.5852041037		40338.7554836264
-628.5594952067        	2.5852041037		40301.5781895408
-628.6990562703        	2.5852041037		40229.1239746919
-628.7540183732        	2.5852041037		40192.1640831217
-628.7484152701        	2.5852041037		40185.5524804384
-628.7816591518        	2.5852041037		40165.2973664152
-628.8408485665        	2.5852041037		40128.1724527113
-628.8584139996        	2.5852041037		40107.3905590040
-628.8566503206        	2.5852041037		40104.1738872622
-628.8560071817        	2.5852041037		40107.5696942360
-628.8276846202        	2.5852041037		40119.8914382315
-628.7310879890        	2.5852041037		40154.9565514282
-628.6453870246        	2.5852041037		40193.0234567439
-628.5954837800        	2.5852041037		40217.9306852127
-628.5735672557        	2.5852041037		40218.1018700304
-628.6186690997        	2.5852041037		40186.9030909078
-628.7154856607        	2.5852041037		40155.9777721506
-628.6784592164        	2.5852041037		40174.7881413208
-628.6825967815        	2.5852041037		40179.5822935587
-628.7282038116        	2.5852041037		40164.0410604802
-628.6969255085        	2.5852041037		40170.1229041402
-628.7418445169        	2.5852041037		40159.2307742883
-628.8448065046        	2.5852041037		40127.6719182623
-628.8481344350        	2.5852041037		40128.2914120038
-628.6765299280        	2.5852041037		40187.2371664397
-628.5029659971        	2.5852041037		40240.9928613911
-628.4409247491        	2.5852041037		40252.5191337294
-628.4180391480        	2.5852041037		40250.3650877504
-628.3924315312        	2.5852041037		40242.8681003162
-628.3693350881        	2.5852041037		40230.5182927973
-628.3801230853        	2.5852041037		40218.3459832252
-628.3725960876        	2.5852041037		40226.6637632941
-628.3474194112        	2.5852041037		40246.5636755405
-628.3607129129        	2.5852041037		40251.3666257507
-628.4159282871        	2.5852041037		40237.7293208782
-628.5148582052        	2.5852041037		40213.8403654352
-628.5437041490        	2.5852041037		40214.5824112221
-628.5138309296        	2.5852041037		40238.5283660198
-628.4742915814        	2.5852041037		40261.4428738279
-628.4904548708        	2.5852041037		40253.9225980355
-628.5594394202        	2.5852041037		40220.9293526672
-628.5729339561        	2.5852041037		40202.9207285783
-628.5546402233        	2.5852041037		40197.9158146334
-628.5833495800        	2.5852041037		40184.6653082463
-628.5557852595        	2.5852041037		40194.8530737692
-628.4493696612        	2.5852041037		40239.3467514792
-628.4153895403        	2.5852041037		40265.7385558672
-628.4959866332        	2.5852041037		40251.2943022860
-628.5568884737        	2.5852041037		40237.2178903910
-628.5825207675        	2.5852041037		40227.1108897921
-628.6060848458        	2.5852041037		40208.0482554503
-628.6161965371        	2.5852041037		40185.3455237961
-628.6352122874        	2.5852041037		40155.5703078634
-628.6604464472        	2.5852041037		40122.7787389616
-628.7439340957        	2.5852041037		40089.6013035969
-628.8112772663        	2.5852041037		40071.3445961318
-628.9259996278        	2.5852041037		40047.1331134826
-628.9490208711        	2.5852041037		40053.1271207122
-628.8809401239        	2.5852041037		40088.4796921437
-628.7596250841        	2.5852041037		40138.9954678348
-628.5625083358        	2.5852041037		40208.0700377881
-628.4184717978        	2.5852041037		40251.7285066680
-628.3548137073        	2.5852041037		40259.4194547318
-628.3572746909        	2.5852041037		40231.3814541189
-628.5470940576        	2.5852041037		40134.4756475086
-628.6567396391        	2.5852041037		40065.2755919565
-628.5981989593        	2.5852041037		40063.9480063387
-628.4625063864        	2.5852041037		40107.4425279990
-628.4738071397        	2.5852041037		40121.5041168545
-628.6210735428        	2.5852041037		40089.7448284771
-628.7304122478        	2.5852041037		40061.8529571196
-628.7445853304        	2.5852041037		40063.9442943510
-628.6710847019        	2.5852041037		40094.9310529403
-628.5435033905        	2.5852041037		40147.9069885722
-628.5370457845        	2.5852041037		40175.8594272476
-628.5753686046        	2.5852041037		40176.4062972503
-628.6603249083        	2.5852041037		40141.6842798249
-628.7194864666        	2.5852041037		40110.2369766140
-628.6629320548        	2.5852041037		40118.8099653652
-628.5055458853        	2.5852041037		40164.1697606461
-628.4161719180        	2.5852041037		40194.8556776512
-628.4331857907        	2.5852041037		40192.6091138056
-628.4801906539        	2.5852041037		40174.6438121961
-628.5278385499        	2.5852041037		40153.1540018518
-628.5630925738        	2.5852041037		40138.6415947203
-628.5758055198        	2.5852041037		40134.5823958787
-628.5478703445        	2.5852041037		40145.4454321383
-628.5490856565        	2.5852041037		40151.7523553577
-628.5762287884        	2.5852041037		40151.6418401589
-628.5351306390        	2.5852041037		40169.0437387278
-628.4620270600        	2.5852041037		40195.8680394997
-628.4140731372        	2.5852041037		40222.0410177126
-628.3324856463        	2.5852041037		40256.7178220867
-628.3347648736        	2.5852041037		40250.5215191291
-628.4570064639        	2.5852041037		40191.3372944920
-628.5351384260        	2.5852041037		40148.1753321719
-628.5521896869        	2.5852041037		40128.1730417977
-628.5596716839        	2.5852041037		40108.0291927995
-628.4856731381        	2.5852041037		40103.9715312299
-628.4826795005        	2.5852041037		40082.1081919687
-628.5896507270        	2.5852041037		40043.3781780998
-628.6413171819        	2.5852041037		40036.0615390655
-628.6911330842        	2.5852041037		40045.2810756557
-628.6614607789        	2.5852041037		40076.2956065319
-628.5699365792        	2.5852041037		40114.2788938639
-628.5145654820        	2.5852041037		40136.7435718726
-628.4830539315        	2.5852041037		40152.5361998093
-628.4431556178        	2.5852041037		40168.1674811284
-628.4489515230        	2.5852041037		40165.5753145984
-628.4441335762        	2.5852041037		40161.7054440662
-628.4273474211        	2.5852041037		40164.1723627729
-628.3916278539        	2.5852041037		40167.6889525689
-628.3499688381        	2.5852041037		40166.8610448346
-628.3310144500        	2.5852041037		40168.2032372341
-628.2346994039        	2.5852041037		40201.2947243572
-628.0939640924        	2.5852041037		40250.3815971336
-628.1004696845        	2.5852041037		40256.2387035343
-628.2411109010        	2.5852041037		40208.0730539542
-628.3815625442        	2.5852041037		40146.5411890240
-628.4764957133        	2.5852041037		40103.1839101760
-628.4882883312        	2.5852041037		40092.8650745962
-628.4287444405        	2.5852041037		40110.6876230576
-628.4092728712        	2.5852041037		40130.5403024459
-628.3691837458        	2.5852041037		40162.9519884121
-628.2679843022        	2.5852041037		40216.8553408240
-628.1541503063        	2.5852041037		40270.5372288183
-628.1221729521        	2.5852041037		40282.0120358945
-628.2070055694        	2.5852041037		40243.0736962227
-628.3078760434        	2.5852041037		40195.4699198856
-628.3635694539        	2.5852041037		40168.9419181897
-628.3867244955        	2.5852041037		40148.8906655240
-628.5384435708        	2.5852041037		40085.1324347564
-628.6177932095        	2.5852041037		40041.2215896214
-628.6189967318        	2.5852041037		40037.4103966899
-628.6043158321        	2.5852041037		40052.1301205398
-628.5365347980        	2.5852041037		40082.8299723802
-628.4626542482        	2.5852041037		40115.0163441463
-628.4956327246        	2.5852041037		40115.1057498516
-628.5938489009        	2.5852041037		40086.1176122549
-628.6607426384        	2.5852041037		40052.7720155640
-628.6459839225        	2.5852041037		40044.1818109509
-628.6025136598        	2.5852041037		40057.7466447591
-628.6778402953        	2.5852041037		40044.4005778940
-628.7866452698        	2.5852041037		40024.5544621077
-628.8072449339        	2.5852041037		40035.5852285193
-628.7772210089        	2.5852041037		40063.7274109683
-628.8046998957        	2.5852041037		40074.5509150313
-628.7523684072        	2.5852041037		40096.5364277430
-628.7260338374        	2.5852041037		40103.5136011341
-628.7619927438        	2.5852041037		40092.3946599135
-628.7571453948        	2.5852041037		40095.0494023958
-628.7358475257        	2.5852041037		40098.4375125854
-628.7519369647        	2.5852041037		40087.7539256068
-628.7933733601        	2.5852041037		40072.6553173567
-628.7774397710        	2.5852041037		40079.7236763152
-628.7571950790        	2.5852041037		40093.9562163019
-628.7685030089        	2.5852041037		40100.0780614888
-628.7769771806        	2.5852041037		40106.5476941788
-628.7089557825        	2.5852041037		40140.3446147278
-628.6236163242        	2.5852041037		40185.2202651532
-628.6955208666        	2.5852041037		40189.6328545871
-628.7539596538        	2.5852041037		40183.4631891100
-628.7656123358        	2.5852041037		40181.2904946945
-628.7405424507        	2.5852041037		40185.9089062138
-628.7723763508        	2.5852041037		40180.6688211237
-628.7709967302        	2.5852041037		40186.5888647477
-628.6949171330        	2.5852041037		40215.4574650132
-628.5578113342        	2.5852041037		40261.9090856904
-628.4667123476        	2.5852041037		40285.1192553495
-628.4184607398        	2.5852041037		40284.4265162414
-628.3654920046        	2.5852041037		40281.4634011275
-628.3829544930        	2.5852041037		40260.7080969187
-628.4879165836        	2.5852041037		40222.3684079849
-628.5362107340        	2.5852041037		40209.7062476343
-628.5354858006        	2.5852041037		40216.7750596869
-628.5802616679        	2.5852041037		40212.1129793613
-628.6594616413        	2.5852041037		40188.3328801058
-628.7196207985        	2.5852041037		40161.2960509514
-628.7414449745        	2.5852041037		40140.2027703238
-628.7293997780        	2.5852041037		40123.2962294358
-628.6771763244        	2.5852041037		40117.0205707817
-628.5780525504        	2.5852041037		40129.8464909550
-628.6533358670        	2.5852041037		40116.1739213076
-628.7135756125        	2.5852041037		40106.7321665266
-628.7138402300        	2.5852041037		40105.2484232704
-628.6589722235        	2.5852041037		40114.5205168508
-628.5459646494        	2.5852041037		40143.4588686371
-628.4509602473        	2.5852041037		40175.3720344865
-628.4150961600        	2.5852041037		40192.3221906459
-628.4855103112        	2.5852041037		40177.9938682055
-628.6458261289        	2.5852041037		40138.1662760288
-628.8312983964        	2.5852041037		40091.9362935782
-628.9475979945        	2.5852041037		40067.8016269218
-628.9220820461        	2.5852041037		40086.8298837480
-628.7893498410        	2.5852041037		40132.8930860255
-628.6924357128        	2.5852041037		40155.4723602780
-628.7052848495        	2.5852041037		40133.6856321547
-628.7538762726        	2.5852041037		40105.5548463282
-628.7379246720        	2.5852041037		40109.8681764819
-628.7051573623        	2.5852041037		40125.6095423924
-628.6937391664        	2.5852041037		40134.3845632093
-628.6640150105        	2.5852041037		40151.7675075957
-628.5881162148        	2.5852041037		40189.9153134380
-628.4890424366        	2.5852041037		40237.6034867210
-628.4492785788        	2.5852041037		40261.4505883531
-628.5455990818        	2.5852041037		40232.9471779920
-628.6799659986        	2.5852041037		40180.6105616834
-628.7247061915        	2.5852041037		40145.3794592367
-628.6975456984        	2.5852041037		40131.5454863803
-628.6715634004        	2.5852041037		40121.6445626282
-628.6319680515        	2.5852041037		40115.9881116857
-628.6183728953        	2.5852041037		40101.8046669847
-628.6277459680        	2.5852041037		40080.2679723263
-628.6218609479        	2.5852041037		40073.4166842038
-628.5540140274        	2.5852041037		40099.1714515734
-628.4678100757        	2.5852041037		40138.7641387474
-628.4563946634        	2.5852041037		40155.5274015147
-628.5331180106        	2.5852041037		40135.8242139065
-628.6189780985        	2.5852041037		40097.9678159212
-628.6611265954        	2.5852041037		40061.2583886978
-628.7804968229        	2.5852041037		40005.8841098091
-628.9310158673        	2.5852041037		39950.5879701014
-628.9374228289        	2.5852041037		39941.3704794889
-628.8327950830        	2.5852041037		39970.2643906828
-628.7274846089        	2.5852041037		40009.7729771018
-628.6531525769        	2.5852041037		40045.6607073021
-628.6449486810        	2.5852041037		40061.7269107052
-628.6643194004        	2.5852041037		40068.4064918616
-628.6042349698        	2.5852041037		40101.0074177928
-628.4719668455        	2.5852041037		40159.2904938164
-628.3866301701        	2.5852041037		40207.4098024767
-628.4099778733        	2.5852041037		40210.9391330726
-628.6198368760        	2.5852041037		40139.6013506147
-628.7833528372        	2.5852041037		40079.6489547507
-628.7589356374        	2.5852041037		40089.0619374664
-628.6589970506        	2.5852041037		40134.5765860539
-628.5853148939        	2.5852041037		40172.5916666489
-628.6024856317        	2.5852041037		40179.1095156826
-628.6849006682        	2.5852041037		40160.9681266488
-628.7503448012        	2.5852041037		40144.8704830520
-628.7534341698        	2.5852041037		40149.7989134976
-628.7691787435        	2.5852041037		40152.1461642634
-628.8031805458        	2.5852041037		40148.0387144537
-628.8203456137        	2.5852041037		40152.2173828387
-628.8016150453        	2.5852041037		40165.8968708105
-628.7565323449        	2.5852041037		40171.0067898753
-628.7664949830        	2.5852041037		40138.6749986709
-628.8327581497        	2.5852041037		40086.3526308286
-628.8607754778        	2.5852041037		40053.3847212606
-628.8472996821        	2.5852041037		40046.2672052379
-628.8719630431        	2.5852041037		40048.8881352037
-628.8071598660        	2.5852041037		40077.3946184033
-628.7447996727        	2.5852041037		40107.6227022153
-628.6863735071        	2.5852041037		40136.9159763505
-628.7894030878        	2.5852041037		40110.3892323862
-628.9808547284        	2.5852041037		40051.2584273636
-629.0262531320        	2.5852041037		40043.3326042671
-628.9281901054        	2.5852041037		40084.1130087339
-628.8703573916        	2.5852041037		40104.6988581834
-628.9310233207        	2.5852041037		40081.0735265150
-628.9753986730        	2.5852041037		40062.4699999762
-628.9230286164        	2.5852041037		40079.2040192245
-628.8226083754        	2.5852041037		40114.3699782626
-628.7397123140        	2.5852041037		40139.3721153552
-628.7338588413        	2.5852041037		40134.7705328492
-628.7591259467        	2.5852041037		40113.7279054587
-628.8086997097        	2.5852041037		40094.0930064235
-628.7852137544        	2.5852041037		40110.3839275162
-628.6753387108        	2.5852041037		40158.3142234574
-628.6165259629        	2.5852041037		40181.0927618552
-628.6658429598        	2.5852041037		40156.4387772573
-628.7796219759        	2.5852041037		40110.4777866110
-628.8227335599        	2.5852041037		40090.9310621335
-628.7535495555        	2.5852041037		40115.2366755188
-628.6414968813        	2.5852041037		40160.7713339065
-628.5992130345        	2.5852041037		40195.1799541797
-628.5717741154        	2.5852041037		40218.3260349986
-628.5572014770        	2.5852041037		40226.9141976727
-628.5838306493        	2.5852041037		40217.5891304342
-628.6376543048        	2.5852041037		40202.6193751334
-628.6562176391        	2.5852041037		40198.9765531375
-628.6324791000        	2.5852041037		40207.1095044446
-628.5978477356        	2.5852041037		40218.6973107150
-628.5498378038        	2.5852041037		40241.0237584385
-628.4940660485        	2.5852041037		40266.2764381677
-628.4865160617        	2.5852041037		40263.0647065301
-628.5953415504        	2.5852041037		40210.5080293895
-628.7329121831        	2.5852041037		40151.9599755869
-628.7473864400        	2.5852041037		40131.9183250101
-628.7805934977        	2.5852041037		40108.7623717912
-628.8694893774        	2.5852041037		40068.3302111951
-628.8543590080        	2.5852041037		40055.6436955102
-628.7371854354        	2.5852041037		40079.3952226269
-628.6774775830        	2.5852041037		40108.8060949682
-628.6719780927        	2.5852041037		40133.5041124167
-628.6462914926        	2.5852041037		40160.4570722475
-628.6162297201        	2.5852041037		40174.7202239962
