Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-630.8408166253        	0.7755612311		39090.5779317455
-630.8298116338        	0.7755612311		39093.4631056999
-630.8273686633        	0.7755612311		39090.7645838188
-630.8397787875        	0.7755612311		39081.2515311137
-630.8626486422        	0.7755612311		39069.0250491223
-630.8804871001        	0.7755612311		39061.2925007709
-630.8876569600        	0.7755612311		39059.9197252946
-630.8898784804        	0.7755612311		39060.9067647682
-630.8904883917        	0.7755612311		39061.4757872323
-630.8946446367        	0.7755612311		39059.3542082222
-630.9065183946        	0.7755612311		39053.0180747068
-630.9257545158        	0.7755612311		39042.9658456157
-630.9434450072        	0.7755612311		39031.9997090746
-630.9527516410        	0.7755612311		39022.3143448476
-630.9585292007        	0.7755612311		39012.9277008345
-630.9666393620        	0.7755612311		39001.9632644967
-630.9710784731        	0.7755612311		38992.8682299038
-630.9611422664        	0.7755612311		38991.4886692405
-630.9387312279        	0.7755612311		38998.6060069068
-630.9243084002        	0.7755612311		39006.8462952623
-630.9330558055        	0.7755612311		39009.7770806683
-630.9573621435        	0.7755612311		39009.4629526231
-630.9783881153        	0.7755612311		39011.6325721223
-630.9889754813        	0.7755612311		39016.4140695148
-630.9901512184        	0.7755612311		39022.0661163621
-630.9780036753        	0.7755612311		39031.0889166539
-630.9567452063        	0.7755612311		39044.0243576474
-630.9384667003        	0.7755612311		39056.9222876839
-630.9248535155        	0.7755612311		39066.6747047057
-630.9090795239        	0.7755612311		39073.4107561545
-630.8929350921        	0.7755612311		39076.6272830794
-630.8964099107        	0.7755612311		39070.5103468436
-630.9249182084        	0.7755612311		39053.7575648804
-630.9572330132        	0.7755612311		39035.1338047549
-630.9763756607        	0.7755612311		39023.5465562402
-630.9742313326        	0.7755612311		39023.8740976155
-630.9498196469        	0.7755612311		39036.1482320510
-630.9138781108        	0.7755612311		39054.4696118336
