Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-685.0908028159        	2.5852041037		1799.4307044951
-685.0616326947        	2.5852041037		1804.4154304461
-685.0279464570        	2.5852041037		1809.8983173032
-684.9966669885        	2.5852041037		1814.8190242697
-684.9647221710        	2.5852041037		1818.6812281656
-684.9466990650        	2.5852041037		1819.8585602672
-684.9694155161        	2.5852041037		1815.7201231349
-685.0123945156        	2.5852041037		1809.0508943140
-685.0477246546        	2.5852041037		1801.7034821524
-685.0745595158        	2.5852041037		1794.8886280655
-685.0957620138        	2.5852041037		1789.7499776833
-685.1095896650        	2.5852041037		1786.1952572750
-685.1152857867        	2.5852041037		1784.6282577856
-685.1102962749        	2.5852041037		1784.4840552620
-685.0976423629        	2.5852041037		1785.9286354484
-685.0846182252        	2.5852041037		1788.2300202674
-685.0725867733        	2.5852041037		1790.1455494400
-685.0608131571        	2.5852041037		1791.3805897174
-685.0527739750        	2.5852041037		1791.0134013469
-685.0529975043        	2.5852041037		1788.6608311017
-685.0632990279        	2.5852041037		1784.3031659220
-685.0836420573        	2.5852041037		1779.9061736776
-685.1111082923        	2.5852041037		1776.0194105040
-685.1320864279        	2.5852041037		1772.9170208887
-685.1377375657        	2.5852041037		1772.4656028671
-685.1321292025        	2.5852041037		1775.0966938003
-685.1236321367        	2.5852041037		1778.0246129966
-685.1209239940        	2.5852041037		1779.9355517323
-685.1272680027        	2.5852041037		1781.6604424589
-685.1347896794        	2.5852041037		1783.1362923503
-685.1312299199        	2.5852041037		1784.8470319062
-685.1132367443        	2.5852041037		1789.2826577574
-685.0906175836        	2.5852041037		1793.2857901378
-685.0839903928        	2.5852041037		1795.8436961685
-685.0999594568        	2.5852041037		1796.2690349284
-685.1251216642        	2.5852041037		1793.8459711495
-685.1579443880        	2.5852041037		1790.1058499074
-685.2030549050        	2.5852041037		1785.1131109887
-685.2521579353        	2.5852041037		1779.8851593850
-685.2858123549        	2.5852041037		1776.5929310118
-685.2912926630        	2.5852041037		1775.2536210633
-685.2743759784        	2.5852041037		1777.4904296444
