Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-669.4917610059        	0.7755612311		8913.6618810430
-669.5036563067        	0.7755612311		8910.4986673865
-669.5129895980        	0.7755612311		8907.7107648770
-669.5184869544        	0.7755612311		8905.0942003954
-669.5181781494        	0.7755612311		8903.2994298850
-669.5118830668        	0.7755612311		8902.1391964711
-669.5033441782        	0.7755612311		8901.5023139072
-669.4991343418        	0.7755612311		8900.1332421110
-669.5040316223        	0.7755612311		8897.8736204905
-669.5166139722        	0.7755612311		8894.5280498962
-669.5299272650        	0.7755612311		8892.0239600608
-669.5376936492        	0.7755612311		8891.2718322870
-669.5383144244        	0.7755612311		8891.6738316276
-669.5335333691        	0.7755612311		8892.8659781893
-669.5254728769        	0.7755612311		8894.3263904374
-669.5151057645        	0.7755612311		8896.1229665939
-669.5023838093        	0.7755612311		8899.1761649743
-669.4873415578        	0.7755612311		8903.9538682544
-669.4708023640        	0.7755612311		8910.2461666132
-669.4550797096        	0.7755612311		8916.4215718185
-669.4423268653        	0.7755612311		8922.2663442304
-669.4314535097        	0.7755612311		8927.3493606876
-669.4179518511        	0.7755612311		8931.8513081711
-669.3977395674        	0.7755612311		8936.5431010174
-669.3716104738        	0.7755612311		8941.7536216617
-669.3457828674        	0.7755612311		8946.0099977249
-669.3279204604        	0.7755612311		8947.7109904268
-669.3215220751        	0.7755612311		8946.5365711996
-669.3258373744        	0.7755612311		8942.8000147317
-669.3384343571        	0.7755612311		8938.1014141848
-669.3544853575        	0.7755612311		8934.0993382270
-669.3671969437        	0.7755612311		8932.1688318174
-669.3721716999        	0.7755612311		8933.1634430511
-669.3713506739        	0.7755612311		8935.8845852095
-669.3721142227        	0.7755612311		8938.0163379478
-669.3803692578        	0.7755612311		8937.6295088624
-669.3954519035        	0.7755612311		8934.8095928624
-669.4121045172        	0.7755612311		8930.2875654542
